사용월,호선명,지하철역,04시-05시 승차인원,05시-06시 승차인원,06시-07시 승차인원,07시-08시 승차인원,08시-09시 승차인원,09시-10시 승차인원,10시-11시 승차인원,11시-12시 승차인원,12시-13시 승차인원,13시-14시 승차인원,14시-15시 승차인원,15시-16시 승차인원,16시-17시 승차인원,17시-18시 승차인원,18시-19시 승차인원,19시-20시 승차인원,20시-21시 승차인원,21시-22시 승차인원,22시-23시 승차인원,23시-24시 승차인원,00시-01시 승차인원,01시-02시 승차인원,02시-03시 승차인원,03시-04시 승차인원
201901,7호선,건대입구,41,4571,4780,13275,23712,18213,14552,16082,18738,21871,25172,30334,35435,47276,48359,36429,38896,36194,34667,17138,2984,0,0,0
201901,7호선,고속터미널,32,1816,3486,10577,21923,28010,30149,34134,37215,38105,37871,44464,48915,63962,70273,49368,45362,42662,32266,11935,1317,0,0,0
201901,7호선,공릉(서울과학기술대),46,6378,13335,40606,48796,26555,19087,18718,20579,20201,18585,18657,19783,23242,26502,15208,11369,10564,9141,5123,987,0,0,0
201901,7호선,광명사거리,152,24121,35518,100278,131208,66803,42022,38798,41222,42372,38363,36888,39040,42801,43450,29626,21441,18309,13706,6023,966,0,0,0
201901,7호선,군자(능동),55,7883,14043,35718,64624,39330,21886,19510,20811,21023,20439,21071,23866,28369,38442,23612,18576,18116,15621,7726,1427,1,0,0
201901,7호선,굴포천,6,5987,15534,39162,40885,22319,14489,13571,13847,13856,12508,12310,13666,14963,17748,10053,8004,7396,6270,3234,539,0,0,0
201901,7호선,까치울,3,3248,10004,30096,40315,19807,11392,10519,10431,10609,9660,9539,9964,10516,12197,7372,5166,4650,3610,1329,165,0,0,0
201901,7호선,남구로,10,19132,17322,33675,39953,29476,18974,17680,17976,18748,17790,18783,21828,35249,88156,44870,24408,18867,12289,5707,838,0,0,0
201901,7호선,남성,0,5891,11925,38829,64233,36021,20997,18791,18533,19034,17052,15959,15964,17605,18009,11611,9361,9361,6920,3331,783,0,0,0
201901,7호선,내방,5,2169,6590,17631,30783,21862,15883,16653,18487,20223,20666,21212,25537,35779,77727,32348,21127,22643,16692,6554,1047,1,0,0
201901,7호선,노원,82,8010,15260,41621,42243,28537,29525,33391,36731,38969,40538,46962,48389,48236,55080,36091,35483,31074,27802,12465,2316,3,0,0
201901,7호선,논현,31,4032,5838,9914,18180,16313,13387,15923,18370,20875,24113,28412,32872,50196,111552,69952,43363,46836,44967,24699,4640,0,0,0
201901,7호선,대림(구로구청),63,11835,9509,15804,25004,20659,14859,14353,17472,18983,19922,21046,22473,24230,27726,19006,15307,13360,10434,5680,720,0,0,0
201901,7호선,도봉산,10,3611,15025,57793,43869,21902,14458,12462,12230,12387,11910,11817,12422,11869,10641,5951,3583,2839,2070,1002,179,0,0,0
201901,7호선,뚝섬유원지,3,4506,8447,20581,33820,22257,11491,10375,10416,11301,10912,11322,12904,14441,13343,7833,5796,5380,3650,1852,317,0,0,0
201901,7호선,마들,21,8435,20283,64546,59590,30095,22796,20480,21460,19188,16360,15413,14928,15412,13871,8968,5780,4266,3740,1540,261,0,0,0
201901,7호선,먹골,28,7166,13154,40404,52305,28261,18362,16266,17613,17495,16052,14903,15793,17148,19151,12040,8192,7694,5884,2844,570,0,0,0
201901,7호선,면목,4,11509,22184,59324,82772,44314,25883,22378,23273,23178,20295,19568,21704,22298,24011,18063,10942,9083,6664,3363,571,0,0,0
201901,7호선,반포,0,1084,3211,8329,13861,9714,6769,6936,8223,9352,9996,11859,15291,17513,22296,14732,10847,12247,10066,2949,472,0,0,0
201901,7호선,보라매,8,5846,7362,19842,32908,18947,12473,12951,13920,13940,13315,14208,16619,22649,36420,15097,11187,9902,8448,3216,515,0,0,0
201901,7호선,부천시청,27,4854,14997,44400,41124,20617,15681,16090,17301,17625,17383,19615,22150,28309,31632,21491,21400,17561,14601,5606,869,0,0,0
201901,7호선,부천종합운동장,1,3136,6957,20759,24562,12190,6897,6484,7001,6552,5605,5411,6433,8514,11703,5365,3815,2974,2008,776,103,0,0,0
201901,7호선,부평구청,48,7414,22377,69923,56123,28900,17796,16087,16085,14889,12809,12782,13426,20696,18726,10635,7948,6536,5530,2329,295,1,0,0
201901,7호선,사가정,24,10128,19559,50925,71771,41419,26270,23736,25134,25706,23279,22793,25556,29372,29053,20364,14837,12768,10515,5528,1075,0,0,0
201901,7호선,삼산체육관,1,3013,9441,26143,24361,12634,8299,8264,8281,7960,7226,7627,8021,8535,7359,4741,3125,3529,2187,1111,254,0,0,0
201901,7호선,상도,0,4023,10297,32099,48990,28972,18784,16923,17865,17212,15634,16288,18465,20911,20765,11551,9169,9339,8402,4377,828,0,0,0
201901,7호선,상동,14,5028,16340,44977,40385,20358,16799,17811,20464,22042,22557,25824,28998,31598,37211,24691,21837,23657,21826,8807,1689,2,0,0
201901,7호선,상봉(시외버스터미널),303,10414,17991,54399,73268,38204,23819,21385,24065,25354,24307,25104,28437,34233,39502,28821,19890,20134,16310,7733,1451,1,0,0
201901,7호선,수락산,14,9050,22273,56751,53097,32231,24414,22100,22317,23238,21672,21148,20620,21560,22895,13637,9121,8033,5762,2672,418,0,0,0
201901,7호선,숭실대입구(살피재),20,5776,12258,38570,61419,35607,21732,20146,23461,21685,19002,19718,22830,28569,26574,14675,11182,11921,10677,5845,1094,0,0,0
201901,7호선,신대방삼거리,6,10075,17334,53375,88795,45832,26691,25194,26909,24622,23232,22888,23904,27096,36559,20556,15578,13821,10903,5587,887,0,0,0
201901,7호선,신중동,9,4951,16675,50700,49156,24733,19562,19664,21711,21495,20683,22096,24567,30079,47590,22709,23633,16156,13543,6382,1010,0,0,0
201901,7호선,신풍,31,9516,14467,36148,51302,30328,18703,16578,17655,17028,15411,15632,18297,23156,24449,13450,9615,8796,6828,3241,650,1,0,0
201901,7호선,어린이대공원(세종대),7,3121,7206,17282,34258,23293,13508,14456,17476,20808,19200,25117,30484,36391,38678,20857,16100,16855,15928,9152,1611,0,0,0
201901,7호선,온수(성공회대입구),74,6992,14709,51028,62755,27422,15548,13691,13745,12156,10408,11167,12217,14671,15305,7475,5537,5327,4052,2191,419,2,0,0
201901,7호선,용마산,11,4848,10297,26108,36466,18959,11251,9055,9611,9002,7766,7394,8054,8886,8981,5664,3400,2797,2240,1129,237,0,0,0
201901,7호선,이수,32,5243,9802,27280,50316,32232,21677,21049,23351,26699,26439,29087,29538,34197,49300,29355,27509,29769,28697,16614,3143,4,0,0
201901,7호선,장승배기,13,7325,12223,33041,51351,30801,19048,17366,17451,18655,16606,15968,16516,18333,21593,12010,9567,9481,8933,3449,645,0,0,0
201901,7호선,장암,1,1243,6569,18286,12058,3804,2269,2088,1925,2143,2095,2403,2717,3655,3077,1649,1051,742,365,196,21,0,0,0
201901,7호선,중계,10,8438,23341,68168,71720,39392,28075,26047,26761,25473,21035,20386,21541,23139,21660,12630,9103,12213,8659,4731,877,0,0,0
201901,7호선,중곡,0,5806,11654,31636,52177,30054,17749,15781,16749,16570,14691,13846,15779,17647,17569,11419,7276,6363,4884,2161,426,0,0,0
201901,7호선,중화,8,8697,15117,41591,54102,30111,19127,17120,18849,17892,15574,15160,16030,19318,22214,14243,9408,8563,6896,3126,566,0,0,0
201901,7호선,천왕,14,6144,12753,38233,48501,25302,16138,13681,13985,13566,11936,11109,12585,13326,13713,8177,5385,4537,3352,1413,263,1,0,0
201901,7호선,철산,7,10801,29463,93286,109829,54985,36653,33535,35484,34635,31653,32124,34148,40597,45498,26976,23516,24012,21484,10569,1644,0,0,0
201901,7호선,청담,36,2981,7269,11981,17852,14922,14266,18370,20172,23104,26014,35311,38704,58101,121402,75673,41636,39016,30754,9701,1228,0,0,0
201901,7호선,춘의,0,4831,9707,25287,25755,15278,10604,10181,10969,10914,10688,10639,12150,25730,47867,18055,13171,10907,5261,2369,285,0,0,0
201901,7호선,태릉입구,93,5800,7257,21401,27938,17484,11994,11870,12918,13512,13433,14043,15473,18968,21527,13177,8977,8110,6406,3144,607,7,0,0
201901,7호선,하계,16,7714,24611,76395,81818,43727,32127,30128,33539,30685,29790,31119,33709,35395,32592,18869,14156,13246,12605,4638,648,0,0,0
201901,7호선,학동,0,3208,5654,8657,12932,12261,11788,14489,19018,22512,26980,33406,37529,59119,170930,89957,45580,43024,33295,13845,2045,0,0,0
201901,8호선,가락시장,23,2653,4703,9910,14797,11377,10100,11804,12332,13367,14948,16461,16623,19204,31958,15592,12983,14846,11647,5589,1057,0,0,0
201901,8호선,강동구청,1,4124,9956,32446,47731,26140,17110,16527,16676,17660,15764,15782,15807,20711,33353,13881,9570,8668,5983,2227,399,0,0,0
201901,8호선,남한산성입구(성남법원.검찰청),16,9838,20505,52891,72255,38298,23603,21761,21228,20790,18152,17473,17693,21635,26886,12194,7485,5850,3641,1727,366,0,0,0
201901,8호선,단대오거리,23,7835,14726,39400,49397,26427,17768,17722,18199,17348,15622,14324,15104,17640,24641,13041,8038,6813,4747,2152,408,2,0,0
201901,8호선,모란,0,2125,2955,8904,13767,7085,6500,7203,8830,10187,10382,10997,11358,11698,11337,6544,4746,4805,4088,2537,685,1,0,0
201901,8호선,몽촌토성(평화의문),3,1934,3868,10599,18822,10587,8273,8095,8779,9570,9511,10417,11718,15009,26147,12215,8599,8021,6028,2942,589,0,0,0
201901,8호선,문정,6,2101,6613,23995,34924,21506,17112,17583,19270,23312,25910,29071,30138,52860,136742,51110,31441,29462,20527,7715,1170,0,0,0
201901,8호선,복정,3,4208,11132,37594,48172,27810,17241,15289,16671,15954,15573,15529,17062,22539,29033,15466,10751,8971,8481,2848,518,0,0,0
201901,8호선,산성,15,4368,7545,20480,28608,15457,9762,8288,8978,8615,7971,7518,9452,10913,8645,4720,3143,2463,1757,925,165,0,0,0
201901,8호선,석촌,0,3379,5975,17587,31027,17068,11738,12124,12956,13951,12759,13841,14872,17588,22608,12814,9649,10197,8566,3487,624,0,0,0
201901,8호선,송파,2,1846,5181,13303,19372,11344,8580,9192,10168,9804,9962,11531,15495,17780,19750,8805,5699,4597,3785,1377,167,0,0,0
201901,8호선,수진,0,3443,6156,14597,21492,13183,9784,9433,10517,10048,9344,10280,11431,11165,9884,5947,5025,5238,3200,1383,214,0,0,0
201901,8호선,신흥,0,3760,5734,12815,17735,10858,7389,7528,7784,7900,7663,8845,10125,10091,9007,5614,4779,4136,2804,1535,350,1,0,0
201901,8호선,암사,17,12733,23515,81944,114284,56701,31902,28423,28403,28295,24237,22417,24088,26822,27699,16351,10794,9665,6432,2938,589,1,0,0
201901,8호선,잠실(송파구청),4,1586,3909,8611,13844,10871,10170,12376,15334,20339,25483,32057,37941,48477,71723,47163,42956,37624,32346,10693,1502,1,0,0
201901,8호선,장지,0,5139,16687,50900,63074,35523,23670,22734,23994,25769,24699,29341,34740,41328,61867,38443,25778,29364,20218,5832,910,0,0,0
201901,8호선,천호(풍납토성),25,10085,18428,50030,76622,43254,25858,25054,26879,28798,27129,27605,30444,37115,46467,30024,24934,19934,17645,8418,1764,1,0,0
201901,9호선,가양,50,13631,25819,78872,85741,44797,34439,31991,33806,32930,29681,29078,31104,41141,47444,23613,16440,14098,11008,4669,797,4,0,0
201901,9호선,개화,12,3063,15944,43458,31842,17072,12594,9812,8588,7400,6658,6522,7787,11772,11189,4542,2834,2061,1153,669,229,0,0,0
201901,9호선,고속터미널,2,1996,4812,14830,20350,15662,13404,16388,19681,22542,25250,28974,32956,35168,35614,30961,27537,22996,17130,6097,977,1,0,0
201901,9호선,공항시장,8,2937,4682,9051,10276,6261,4993,4626,5203,5172,4585,4559,4282,4885,4830,2992,2828,2405,1786,1016,182,0,0,0
201901,9호선,구반포,4,604,1641,4600,6288,4547,4090,4427,5237,6360,6768,6843,7043,8282,9929,6478,4594,4690,4059,1154,161,0,0,0
201901,9호선,국회의사당,7,1426,2321,4252,6962,7792,9048,13207,18327,19074,22796,26384,28568,58636,125046,47937,30618,31528,22623,8371,1344,0,0,0
201901,9호선,김포공항,11,2064,4714,13832,15347,11842,10631,13015,13183,15054,18268,20798,18020,22329,28435,22126,18312,17424,18296,5281,189,0,0,0
201901,9호선,노들,20,3075,5485,16764,21658,13042,8884,7734,8324,8533,6908,6057,6138,7423,7282,3708,2849,2995,2508,928,226,0,0,0
201901,9호선,노량진,114,13242,21372,60869,97829,53630,34571,35074,40312,51964,44047,42669,45261,57457,77400,42794,42527,52835,67339,22286,2302,1,0,0
201901,9호선,당산,7,7268,18578,52644,66710,38877,27997,28328,29784,30173,27585,26769,28307,36144,50330,29362,21561,20981,18381,9855,1740,2,0,0
201901,9호선,동작(현충원),16,838,1773,4976,7163,3997,3077,3598,4072,3530,3677,3079,3873,3629,3896,1909,1519,1407,1097,632,108,0,0,0
201901,9호선,등촌,8,4683,12760,37541,44676,22532,17468,17848,17851,17487,16743,15693,16925,17736,20692,10417,7830,6861,5815,3046,675,0,0,0
201901,9호선,마곡나루,1,3331,8295,26742,28056,14020,10301,10654,11854,13081,13344,14791,17771,24821,31544,15677,12042,11861,9764,4951,851,0,0,0
201901,9호선,사평,2,767,2288,8584,10698,6938,5008,5117,5299,5202,4559,5203,5840,7114,7734,4541,2972,1982,1771,647,149,0,0,0
201901,9호선,샛강,15,888,1811,4056,5634,4626,4700,5893,6415,7519,8453,10295,10481,16310,28070,12424,10298,8938,6758,3645,787,0,0,0
201901,9호선,선유도,0,2311,5010,18591,20815,10218,7770,8279,8931,8941,8545,9141,10196,18047,37163,13269,7591,6882,4989,2458,439,1,0,0
201901,9호선,신논현,31,6556,16306,35371,47378,32441,27713,32004,39084,46507,47876,55247,63339,82474,122717,87903,67689,79407,80888,43632,8375,5,0,0
201901,9호선,신목동,2,1892,5953,19186,18466,8649,6397,6184,5726,5709,5195,5093,5623,6638,7342,3531,2638,2262,1914,856,232,2,0,0
201901,9호선,신반포,0,531,1760,5107,7801,5880,4811,4260,5292,5516,4791,5582,6550,7734,9224,5269,3597,3324,2166,808,119,0,0,0
201901,9호선,신방화,3,4765,13038,30341,31995,17123,12928,11519,12505,12146,10468,10169,9852,10744,11790,6462,5310,4713,3747,1513,337,0,0,1
201901,9호선,양천향교,3,4348,9675,27634,29081,16535,11953,11992,13318,13175,12794,13847,17123,18607,26509,10827,7266,6876,4738,2117,482,1,0,0
201901,9호선,여의도,8,2257,4131,8655,11904,11655,12917,18539,18381,23932,25524,30408,36829,89252,151918,67227,46446,44829,31089,11630,1937,0,0,0
201901,9호선,염창,12,10590,25982,75256,86663,45121,29771,25919,25278,24784,20440,19140,20416,23237,27623,14642,10776,9853,7852,4030,767,0,0,0
201901,9호선,증미,2,2448,7193,20434,21724,11187,9622,9574,10047,10302,9878,11229,11050,14927,33902,11660,7281,6255,4751,1850,189,0,0,0
201901,9호선,흑석(중앙대입구),3,3129,5502,16984,23062,15342,13222,14663,15674,16388,15646,17563,19894,24703,21138,13097,10959,9640,8696,4705,825,2,0,0
201812,1호선,동대문,594,14792,11067,17235,24530,24378,22858,24957,31170,34524,38141,39456,39748,39400,34293,24070,19251,17681,14839,8468,1105,135,0,0
201812,1호선,동묘앞,93,3267,3357,6650,9371,9274,10785,15531,21436,29901,37893,42007,43038,39779,26478,12439,7523,6337,4453,2339,305,7,0,0
201812,1호선,서울역,869,10348,13407,37249,79630,64732,73231,94617,106107,107218,90761,126699,130260,169677,232724,137205,101003,102896,79110,38752,4345,109,0,0
201812,1호선,시청,84,2666,3750,7709,10284,13945,18889,26686,28418,34626,43310,54047,61216,83234,154545,77485,64582,69222,49111,19910,2916,213,1,0
201812,1호선,신설동,268,9170,9939,19843,29287,22522,22026,25500,26840,29087,29851,31815,36295,44388,68081,30156,21508,18361,13743,6576,810,25,0,0
201812,1호선,제기동,364,4612,7781,21472,32374,24536,26218,34898,43668,51087,59514,67407,66836,56678,48982,25885,17290,12549,8805,4005,316,52,0,0
201812,1호선,종각,79,4463,4576,6579,11330,15385,21403,34635,43192,56669,68521,83828,97152,135072,227792,127838,116897,142023,129179,66204,16082,1090,11,0
201812,1호선,종로3가,127,5190,4307,6264,9812,14596,27804,40722,56558,69708,81029,91213,98843,104732,120417,90599,70331,76765,68810,31689,7683,481,2,0
201812,1호선,종로5가,48,1964,3032,5157,8769,12963,21639,33538,46414,59403,70347,75153,79228,92281,118701,68228,48750,40601,34758,12901,1091,60,1,0
201812,1호선,청량리(서울시립대입구),1157,10696,16840,42998,62684,42653,37306,43850,50968,54781,61156,70088,74155,69749,55998,35985,29605,22963,16971,8203,575,33,0,0
201812,2호선,강남,388,18220,26281,45118,73961,64617,67952,92539,116678,151527,160074,194045,219551,276732,379797,261119,216924,272695,285461,153503,29171,477,28,0
201812,2호선,강변(동서울터미널),30,9545,28061,89821,139460,110552,94604,93470,88719,86583,82746,82446,88084,93366,99441,77954,61660,57700,37114,15298,2322,39,0,0
201812,2호선,건대입구,258,18850,24751,57206,106111,72081,46744,47256,54671,61311,64032,70668,80405,92875,105626,82938,82252,97814,105694,68371,11889,252,0,0
201812,2호선,교대(법원.검찰청),14,2798,13826,26416,42404,35174,34452,42971,45353,57496,66997,71826,73132,99962,150234,77909,64352,73352,64153,32244,6462,82,3,0
201812,2호선,구로디지털단지,197,40486,54366,146431,196891,132592,84217,77241,84452,85429,78030,81207,99542,133173,236422,132860,83594,74239,61454,32853,5279,183,0,0
201812,2호선,구의(광진구청),40,12970,25096,66403,120516,72386,40614,35620,36528,37431,34542,33567,37127,42041,49396,27807,21489,20783,18230,11139,1935,48,1,0
201812,2호선,낙성대,97,11367,26304,84378,133311,86729,50736,44940,47091,48792,44580,45948,48963,55379,61622,36704,27732,26461,22979,13488,2275,72,1,0
201812,2호선,당산,14,6991,18457,52455,69785,45520,33372,33259,33458,32515,30674,30837,36372,49049,69688,38840,24715,25310,22493,12312,2047,83,0,0
201812,2호선,대림(구로구청),473,37517,33290,74981,106533,78395,49195,42716,44282,46248,42329,43659,49059,56992,70052,39652,28711,24295,18174,10477,1578,89,0,0
201812,2호선,도림천,1,385,1187,2853,3209,2329,2144,1492,1961,1793,2033,2117,2631,2636,3329,1787,1062,731,407,224,48,2,0,0
201812,2호선,동대문역사문화공원,370,10939,6316,8663,14908,16568,19704,22550,26702,29821,35671,45289,53335,59494,65072,46656,35374,33547,31755,21988,3312,82,0,0
201812,2호선,뚝섬,16,4004,8748,22368,34151,22388,18112,19057,21021,23703,24918,26877,33007,45357,95622,45817,24757,24741,16972,8252,1314,39,0,0
201812,2호선,문래,8,3810,11651,42198,48276,29251,23768,23956,26774,28933,27747,30625,34864,50433,93114,41279,26463,27439,23205,10973,1916,62,0,0
201812,2호선,방배,20,3601,9729,25149,38972,30994,24651,27092,30014,33736,35193,38071,43667,52420,75067,36987,27855,28866,25172,11153,2471,51,1,0
201812,2호선,봉천,104,16538,27892,79727,116675,73114,43880,38261,40644,42219,35843,35034,39336,43007,41425,25342,19468,17624,14346,6605,1333,39,0,0
201812,2호선,사당,103,15271,25085,71609,102099,76475,54451,53529,60620,68891,76783,76125,78071,86500,105339,81128,78259,94494,100179,62884,11176,276,7,0
201812,2호선,삼성(무역센터),206,5373,8618,17130,25831,28807,33064,48800,64359,86535,109589,138931,165934,227830,334090,215149,170083,161689,124097,37609,12745,555,3,0
201812,2호선,상왕십리,33,5811,12376,36542,64507,35545,24178,23372,24006,23733,21642,22180,24829,28836,33066,20693,14235,13662,10311,4465,783,28,1,0
201812,2호선,서울대입구(관악구청),4183,29393,43829,132593,192994,130398,81240,77326,82156,88031,82439,87163,96255,107437,114386,74295,60190,61387,59797,33180,5399,121,2,0
201812,2호선,서초,2,1230,7011,14396,23810,26760,22871,36785,34203,46563,43630,47354,56564,72514,112007,56918,37581,47979,29782,10671,2984,44,1,0
201812,2호선,선릉,124,6276,12369,22021,37681,39265,41555,55597,66355,79440,89346,108546,144389,172182,289824,151182,99289,103232,97462,41108,7190,100,0,0
201812,2호선,성수,58,7282,10632,24711,34554,28413,24885,25364,30170,34006,37716,42354,49442,79879,174987,82537,44834,44334,34901,17007,2666,58,1,0
201812,2호선,시청,91,1241,2271,5631,8986,12472,19965,29318,29518,34170,40451,45568,52777,82333,180526,73706,53213,53704,39689,17738,3493,300,2,0
201812,2호선,신답,3,937,1717,6667,10497,4097,2607,2316,2435,2432,2147,2137,2329,2568,2515,1330,757,657,587,193,42,4,0,0
201812,2호선,신당,62,6062,11517,26595,44447,28864,22239,22147,24775,27362,28021,28925,32716,37998,39762,25580,18618,17152,13349,7724,1296,76,2,0
201812,2호선,신대방,177,25374,37683,95222,138717,92468,55255,45275,45038,44717,39328,37005,40986,43916,50972,30073,22666,17855,13494,7344,1404,106,1,0
201812,2호선,신도림,2902,40451,51631,142184,155427,103382,76455,79462,90917,100364,99499,106033,117645,136062,168087,106270,91217,98625,81285,34593,4208,194,3,0
201812,2호선,신림,338,41280,77878,224885,331476,203338,118115,104581,110411,107913,100432,98150,106425,116500,119308,83182,67357,66470,61987,36428,6401,163,2,0
201812,2호선,신설동,11,1018,1381,3159,5501,4812,5339,7113,8671,10135,11689,13078,14029,15758,19850,8010,4947,4416,3270,1253,162,5,0,0
